"tconst","title","FirstGenre","genres","titleType","runtimeMinutes","isAdult","averageRating","numVotes","directors","primaryName","birthYear","deathYear","primaryProfession"
"tt8328612","Seder-Masochism","Animation","Animation,Comedy,Fantasy","movie","78","0",7.4,312,"nm1315434","Nina Paley","1968",NA,"director,writer,animation_department"
"tt2011311","The Outsider","Action","Action,Crime,Drama","movie","120","0",6.2,28329,"nm1324710","Martin Zandvliet","1971",NA,"editor,director,writer"
"tt8725518","Jonathan Agassi Saved My Life","Biography","Biography,Documentary","movie","100","0",6.7,455,"nm1334259","Tomer Heymann","1970",NA,"director,writer,producer"
"tt8097306","Nobody's Fool","Comedy","Comedy,Drama,Romance","movie","110","0",5,7992,"nm1347153","Tyler Perry","1969",NA,"writer,director,producer"
"tt7988158","Infektionen","Drama","Drama,Mystery,Short","short","17","0",6.3,75,"nm1350278","Patrik Eklund","1978",NA,"director,writer,editor"
"tt7474642","Beaver","Comedy","Comedy,Short","short","30","0",3,6,"nm1351069","Israel Luna","1972",NA,"director,writer,editor"
"tt8451766","Thomas","Short","Short","short","14","0",5.5,11,"nm1357722","Laura Smet","1983",NA,"actress,director,writer"
"tt3113836","Strange Nature","Drama","Drama,Horror,Mystery","movie","100","0",4.4,751,"nm1364177","James Ojala","1977",NA,"make_up_department,special_effects,producer"
"tt7489844","Daivame Kaithozham K. Kumarakanam","Comedy","Comedy","movie","150","0",3.2,231,"nm1368581","Salim Kumar","1969",NA,"actor,director,writer"
"tt8311792","Muere, monstruo, muere","Drama","Drama,Horror,Thriller","movie","109","0",5.5,1041,"nm1375024","Alejandro Fadel","1981",NA,"writer,director,actor"
"tt8621494","Am Ende ist man tot","Drama","Drama","movie","95","0",5.4,8,"nm1386040","Daniel Lommatzsch","1977",NA,"actor,director,writer"
"tt7884912","Kenny","Comedy","Comedy,Drama,Short","short","17","0",6.8,63,"nm1390614","Jennette McCurdy","1992",NA,"actress,writer,producer"
"tt8968758","Camorra","Crime","Crime,Documentary","movie","70","0",6.4,102,"nm1391054","Francesco Patierno","1964",NA,"director,writer,cinematographer"
"tt8758532","Løbeklubben","Comedy","Comedy","tvMiniSeries","5","0",5.5,9,"nm1393170","Morten Boesdal Halvorsen","1978",NA,"director,writer,music_department"
"tt9595560","Tolstaya","Drama","Drama,Short","short","10","0",5.5,16,"nm1402557","Boris Khlebnikov","1972",NA,"producer,director,writer"
"tt9111478","Rattle","Horror","Horror,Short","short","2","0",7.4,8,"nm1408696","Patrick Rea","1980",NA,"director,producer,writer"
"tt6932318","Sleeper","Mystery","Mystery,Thriller","tvMovie","86","0",4.6,680,"nm1410989","Philippe Gagnon","1974",NA,"director,assistant_director,editor"
"tt8320402","Mean Queen","Thriller","Thriller","tvMovie","90","0",4.7,608,"nm1410989","Philippe Gagnon","1974",NA,"director,assistant_director,editor"
"tt8986892","SAZ- the Key of Trust","Documentary","Documentary","movie","90","0",8.4,368,"nm1413729","Stephan Talneau","1981",NA,"editor,cinematographer,director"
"tt8062068","Sticks","Horror","Horror,Short","short","10","0",7,13,"nm1417231","Kenneth Lykkehus Truelsen","1977",NA,"director,writer,actor"
"tt8033938","Klassenfahrt in die Zukunft","Comedy","Comedy,Short","short","7","0",7.7,11,"nm1435270","Josephine Ehlert","1983",NA,"actress,writer,producer"
"tt6290798","UFO","Drama","Drama,Mystery,Sci-Fi","movie","88","0",6.2,11001,"nm1435316","Ryan Eslinger","1981",NA,"director,writer,editor"
"tt9154566","A Christmas Switch","Comedy","Comedy,Drama,Family","tvMovie","86","0",6,1091,"nm1435762","Brian Herzlinger","1976",NA,"director,writer,producer"
"tt8908006","Trezor","Crime","Crime,History,Thriller","movie","75","0",7,1190,"nm1439333","Péter Bergendy","1964",NA,"director,writer,actor"
"tt9104550","The Christmas Apron","Short","Short","short","26","0",6.8,20,"nm1439346","John Lyde","1976",NA,"editor,cinematographer,director"
"tt8174330","Kruk","Crime","Crime,Drama,Mystery","tvSeries","55","0",7.7,1137,"nm1450964","Maciej Pieprzyca","1964",NA,"director,miscellaneous,writer"
"tt27053585","Wezr","Drama","Drama,Short","short","3","0",9.4,23,"nm14517689","Loay 'cielo' Tattan","1987",NA,"producer,director,writer"
"tt7981820","Panique au Sénat","Comedy","Comedy,Short","short","17","0",5.3,23,"nm1455506","Antonin Peretjatko","1974",NA,"director,writer,editor"
"tt9415584","Klaphat","Comedy","Comedy,Sport","tvSeries","14","0",7.9,52,"nm1458712","Mads Rosenkrantz Grage","1983",NA,"writer,director,actor"
"tt7999960","Xquipi' Guie'dani","Drama","Drama","movie","119","0",6.8,203,"nm1461831","Xavi Sala","1971",NA,"writer,director,producer"
"tt8047210","Til vi falder","Drama","Drama,Mystery","movie","108","0",4.7,138,"nm1462150","Samanou Acheche Sahlstrøm","1982",NA,"director,writer,miscellaneous"
"tt9057154","Oreina","Drama","Drama","movie","88","0",5.6,73,"nm1462222","Koldo Almandoz","1973",NA,"director,writer,cinematographer"
"tt8822402","Bizi Hatirla","Drama","Drama","movie","120","0",7.4,2816,"nm1463981","Çagan Irmak","1970",NA,"director,writer,production_designer"
"tt8665928","Stewart Lee: Content Provider","Comedy","Comedy","tvSpecial","119","0",8.4,559,"nm1469191","Tim Kirkby","1970",NA,"director,producer,actor"
"tt7471026","La Biographie Inventée","Biography","Biography","movie","95","0",7,9,"nm1473834","Nicolas Lasnibat","1975",NA,"writer,director,assistant_director"
"tt8350368","Karl Marx: Der deutsche Prophet","Documentary","Documentary","tvMovie","89","0",6,50,"nm1475744","Christian Twente","1968",NA,"director,writer"
"tt9213782","The Assassin's Apprentice - Silbadores of the Canary Islands: Kickstarter Campaign","Action","Action,Short","short","3","0",8.6,8,"nm1479322","Russ Emanuel","1977",NA,"producer,director,editor"
"tt8653328","Mystère à la Sorbonne","Crime","Crime,Drama,Mystery","tvMovie","90","0",6,117,"nm1481060","Léa Fazer","1965",NA,"writer,director,actress"
"tt9471952","Sükut Evi","Drama","Drama","movie","97","0",5.4,772,"nm1482754","Cafer Özgül","1964",NA,"writer,script_department,director"
"tt8861432","Debbie Harry: Atomic Blondie","Documentary","Documentary","tvMovie","52","0",8,24,"nm1486576","Pascal Forneri","1965","2021","director,writer,art_director"
"tt8094980","Yat ga dai sai","Comedy","Comedy","movie","100","0",3.9,38,"nm1493389","Sze-Chit Lee","1974",NA,"actor,director,writer"
"tt8296608","Dead Souls","Documentary","Documentary,History","movie","495","0",8,363,"nm1504063","Wang Bing","1967",NA,"director,cinematographer,writer"
"tt7477236","Unser Kind","Drama","Drama","tvMovie","90","0",6.5,41,"nm1506642","Nana Neul","1974",NA,"director,writer,assistant_director"
"tt4388128","La Jaula","Drama","Drama","movie","76","0",7.1,19,"nm1513353","Juan Pablo Blanco","1983",NA,"director,actor,producer"
"tt8920556","Star Wars: The Last Plinkett Review","Comedy","Comedy","video","58","0",8.5,484,"nm1518150","Mike Stoklasa","1978",NA,"writer,actor,director"
"tt8174318","Féminin plurielles","Romance","Romance","movie","82","0",5.9,48,"nm1531044","Sébastien Bailly","1976",NA,"writer,director,actor"
"tt6332628","Cenizas","Drama","Drama","movie","80","0",7,95,"nm1531958","Juan Sebastian Jacome","1983",NA,"writer,director,producer"
"tt8160178","Mubeop Byeonhosa","Action","Action,Drama,Thriller","tvSeries","60","0",7.6,2544,"nm1534618","Jin-min Kim","1970",NA,"producer,director,actor"
"tt8529512","Remélem legközelebb sikerül meghalnod:)","Drama","Drama,Thriller","movie","96","0",7.1,2493,"nm1541262","Mihály Schwechtje","1978",NA,"director,writer,editor"
"tt6169694","I Think We're Alone Now","Drama","Drama,Mystery,Sci-Fi","movie","99","0",5.7,11921,"nm1543747","Reed Morano","1977",NA,"cinematographer,camera_department,director"
"tt8368154","Insomnia","Crime","Crime,Drama,Mystery","short","15","0",5.7,11,"nm1549806","Aurélien Jegou","1980",NA,"actor,director,writer"
"tt8886480","Ici le chemin des ânes","Drama","Drama,Short","short","22","0",6.6,11,"nm1551477","Lou Rambert Preiss","1993",NA,"director,actor,writer"
"tt6813264","Detainment","Crime","Crime,Drama,Short","short","30","0",7.1,5485,"nm1564793","Vincent Lambe","1980",NA,"producer,director,writer"
"tt8550862","On Killer Robots","Drama","Drama,Short","short","15","0",7,10,"nm1574234","Lorraine Nicholson","1990",NA,"actress,director,producer"
"tt6751482","Twelfth Night","Comedy","Comedy,Drama,Romance","movie","166","0",6.8,39,"nm1576002","Adam Smethurst","1966",NA,"actor,director,writer"
"tt4275958","Reign of Judges: Title of Liberty - Concept Short","Action","Action,Short","short","14","0",7.3,579,"nm1576079","Darin Scott","1979",NA,"actor,writer,director"
"tt8893664","The Fool","Documentary","Documentary","video","65","0",4.6,87,"nm1578846","Ray Comfort","1949",NA,"producer,writer,director"
"tt9517188","3 Bahadur: Rise of the Warriors","Action","Action,Adventure,Animation","movie","94","0",8.1,102,"nm1581464","Sharmeen Obaid-Chinoy","1978",NA,"producer,director,writer"
"tt8526164","Leil Khargi","Adventure","Adventure,Biography,Drama","movie","95","0",6.9,1111,"nm1583960","Ahmad Abdalla","1978",NA,"director,editor,writer"
"tt9077944","Kulenkampffs Schuhe","Documentary","Documentary","tvMovie","85","0",8,170,"nm1593767","Regina Schilling","1962",NA,"director,writer,miscellaneous"
"tt8890690","Familia sumergida","Drama","Drama","movie","91","0",6.1,417,"nm1600662","María Alché","1983",NA,"actress,director,writer"
"tt8024730","Jeunesse aux coeurs ardents","Comedy","Comedy,Drama","movie","146","0",6.3,7,"nm1614980","Cheyenne Carron","1976",NA,"writer,director,producer"
"tt8446902","Konstnären får barn","Documentary","Documentary,Short","short","10","0",6.5,16,"nm1615371","Sanna Lenken","1978",NA,"director,writer,assistant_director"
"tt8163814","United We Fan","Documentary","Documentary","movie","97","0",6.6,121,"nm1618293","Michael Sparaga","1973",NA,"producer,writer,director"
"tt6827322","Pourquoi j'ai écrit la Bible","Comedy","Comedy,Drama,Family","short","30","0",6.7,12,"nm1625796","Alexandre Steiger","1976",NA,"actor,director,writer"
"tt9034574","La Noticia del Año","Comedy","Comedy,Short","short","13","0",9,6,"nm1628130","J.M. Asensio","1978",NA,"editor,writer,director"
"tt11024274","The Cabinet","Comedy","Comedy,Horror,Short","short","3","0",7.2,5,"nm1631281","Thomas Nelstrop","1980",NA,"actor,writer,director"
"tt16411290","Draw Me Now","Short","Short","short","5","0",5.1,10,"nm1633031","Marie Losier","1972",NA,"director,cinematographer,editor"
"tt10922712","Gurzuf","History","History,Mystery","tvSeries","50","0",7.1,59,"nm1636781","Dmitriy Konstantinov","1968",NA,"writer,director,script_department"
"tt8150000","Clothes & Blow","Comedy","Comedy,Drama,Short","short","23","0",6.8,53,"nm1640225","Sam Peter Jackson","1978",NA,"actor,writer,director"
"tt8948844","Akcióhösök","Comedy","Comedy","tvSeries","3","0",6.7,10,"nm1640450","Dávid Spáh","1980",NA,"actor,director,writer"
"tt8574808","Die Aldi-Brüder","Crime","Crime,Documentary,Drama","tvMovie","90","0",6.2,81,"nm1642225","Raymond Ley","1958",NA,"director,writer"
"tt8532858","Lehman. Gier frisst Herz","Biography","Biography,Documentary,Drama","tvMovie","90","0",6.5,34,"nm1642225","Raymond Ley","1958",NA,"director,writer"
"tt8362844","Legends of the Lost with Megan Fox","Documentary","Documentary,History,Mystery","tvMiniSeries","43","0",6.3,391,"nm1651538","Jeffrey R. Daniels","1980",NA,"director,cinematographer,camera_department"
"tt3448854","Lost in America","Documentary","Documentary","movie","105","0",7.6,104,"nm1656216","Rotimi Rainwater","1970",NA,"producer,writer,director"
"tt9390058","Erken Kisher","Drama","Drama","movie","100","0",6.3,37,"nm1665908","Edgar Baghdasaryan","1964",NA,"director,writer,producer"
"tt8972372","La octava dimensión","Short","Short,Thriller","short","18","0",6.9,98,"nm1665932","Kike Maíllo","1975",NA,"director,writer,actor"
"tt8747596","What You Gonna Do When the World's on Fire?","Documentary","Documentary","movie","123","0",6.8,709,"nm1667635","Roberto Minervini","1970",NA,"producer,writer,director"
"tt8757960","Hantu Kak Limah","Comedy","Comedy,Fantasy,Horror","movie","111","0",5.6,715,"nm1672174","Mamat Khalid","1963","2021","writer,director,actor"
"tt7944260","Jet Sosyete","Comedy","Comedy,Family","tvSeries","120","0",6.4,2030,"nm1699659","Hakan Algül","1966",NA,"director,actor"
"tt8045670","Dügüm Salonu","Comedy","Comedy","movie","100","0",5.4,1393,"nm1699659","Hakan Algül","1966",NA,"director,actor"
"tt8637534","Yanimda Kal","Comedy","Comedy,Drama,Romance","movie","105","0",5.4,743,"nm1699895","Mustafa Ugur Yagcioglu","1974",NA,"writer,director,producer"
"tt4572242","Only a Switch","Drama","Drama,Fantasy,Romance","movie","75","0",5.8,16,"nm1702138","Michael Vincent","1985",NA,"actor,director,editor"
"tt10146368","Crazy Block","Animation","Animation,Short","tvShort","4","0",7.7,14,"nm1709238","Iginio Straffi","1965",NA,"writer,producer,director"
"tt7445442","El jardín de Vero","Drama","Drama,Short","short","18","0",8.2,5,"nm1714259","Miguel Parra","1967",NA,"writer,director,producer"
"tt8649636","Ulysse & Mona","Comedy","Comedy,Drama","movie","82","0",5.8,198,"nm1715466","Sébastien Betbeder","1975",NA,"director,writer,editor"
"tt7999962","Fotbal Infinit","Documentary","Documentary,Sport","movie","70","0",6.5,537,"nm1717949","Corneliu Porumboiu","1975",NA,"writer,director,producer"
"tt9495224","Black Mirror: Bandersnatch","Drama","Drama,Fantasy,Mystery","movie","90","0",7.1,134362,"nm1720541","David Slade","1969",NA,"director,producer,writer"
"tt8096558","Tatli Bela","Comedy","Comedy,Romance","movie","90","0",3.3,466,"nm1729225","Cem Sürücü","1978",NA,"director"
"tt8053258","Manyak","Comedy","Comedy,Drama,Thriller","movie","73","0",5.6,1116,"nm1729447","Onur Ünlü","1973",NA,"writer,director,actor"
"tt8382540","Âmes soeurs","Comedy","Comedy,Short","short","15","0",5.3,21,"nm1731624","Pierre Deladonchamps","1978",NA,"actor,director,writer"
"tt8873460","The Shape Lives: 40 Years of Halloween","Horror","Horror","movie","75","0",7.1,32,"nm1737516","Dave James","1985",NA,"producer,editor,director"
"tt8493514","Hedefim Sensin","Comedy","Comedy","movie","113","0",6.2,4941,"nm1738966","Kivanç Baruönü","1969",NA,"director,assistant_director,writer"
"tt6697582","Arif V 216","Comedy","Comedy,Fantasy,Music","movie","125","0",7,38337,"nm1738966","Kivanç Baruönü","1969",NA,"director,assistant_director,writer"
"tt8677130","Wonderdate","Comedy","Comedy,Short","tvShort","14","0",8.4,68,"nm1743387","Jonathan van Tulleken","1981",NA,"director,miscellaneous,producer"
"tt8954044","Senkotsu","Comedy","Comedy,Drama,Family","movie","111","0",7.1,64,"nm1746537","Gori","1972",NA,"actor,director,writer"
"tt8569344","Adi Ask","Drama","Drama","movie","115","0",6,8,"nm1747507","Eyüp Dirlik","1976",NA,"actor,director,writer"
"tt15060998","Suki Waterhouse: Good Looking","Music","Music,Short","video","4","0",8.4,9,"nm1748384","Eva Vik","1991",NA,"director,writer,producer"
"tt8262118","Antep Fistigi","Comedy","Comedy","movie","104","0",5.1,44,"nm1754495","Oguz Yalçin","1956",NA,"director,actor,writer"
"tt8141332","Running Through Darkness","Crime","Crime,Drama,Thriller","movie","94","0",5.7,109,"nm1757480","Peter O'Brien","1983",NA,"director,writer,editor"
"tt8661880","It Must Schwing: The Blue Note Story","Animation","Animation,Documentary,History","movie","115","0",7.7,224,"nm1764581","Eric Friedler","1971",NA,"producer,writer,director"
"tt7520532","Bez menya","Drama","Drama,Mystery,Thriller","movie","97","0",5.5,385,"nm1767417","Kirill Pletnyov","1979",NA,"actor,director,producer"
"tt15761242","La Coupe Bernard Tapine","Documentary","Documentary,Short","short","2","0",5,29,"nm1780037","Céline Sciamma","1978",NA,"writer,director,actress"
"tt8890648","The Half Wall","Comedy","Comedy,Drama,Short","short","7","0",6.6,9,"nm1780287","Ida Hansen Eldøen","1981",NA,"writer,producer,director"
"tt8232426","The Locksmith","Short","Short,Thriller","short","25","0",9.7,7,"nm1789457","Eromose","1979",NA,"producer,director,writer"
"tt8457066","Go Big or Go Home","Documentary","Documentary","movie","81","0",6.1,18,"nm1802130","BC Fourteen","1972",NA,"writer,director,actor"
"tt6847818","Through the supermarket in five easy pieces","Family","Family,Musical,Short","short","9","0",5.6,16,"nm1805302","Anna Maria Jóakimsdóttir Hutri","1972",NA,"director,writer,camera_department"
"tt8161390","Love Me, Fear Me","Animation","Animation,Drama,Short","short","7","0",7.5,66,"nm1811622","Veronica Solomon","1980",NA,"director,animation_department,writer"
"tt7921844","Lo siento mi amor","Comedy","Comedy,Drama,History","short","8","0",4.9,93,"nm1816428","Eduardo Casanova","1991",NA,"actor,director,writer"
"tt7915554","Bomb, yek asheghaneh","Drama","Drama,Romance,War","movie","96","0",6.5,3352,"nm1818216","Payman Maadi","1970",NA,"actor,writer,director"
"tt8405848","Sangre blanca","Crime","Crime,Drama,Thriller","movie","96","0",5.6,116,"nm1831123","Barbara Sarasola-Day","1976",NA,"producer,writer,director"
"tt7442274","Can Feda","Action","Action,War","movie","109","0",5.5,3267,"nm1840946","Çagatay Tosun","1978",NA,"director,assistant_director,writer"
"tt8682894","We Will Not Die Tonight","Action","Action","movie","105","0",5.8,55,"nm1841063","Richard Somes","1977",NA,"director,art_department,production_designer"
"tt8505888","Grizzly Drill","Comedy","Comedy,Short","short","8","0",7.1,8,"nm1841897","Raz Cunningham","1983",NA,"miscellaneous,producer,director"
"tt8997346","Curated","Short","Short","tvEpisode","10","0",7.1,31,"nm1843026","Gillian Jacobs","1982",NA,"actress,soundtrack,director"
"tt6260342","Selfie","Thriller","Thriller","movie","112","0",5.2,715,"nm1847677","Nikolay Khomeriki","1975",NA,"director,writer,actor"
"tt8652912","¿Quién Eres Tú?","Drama","Drama","movie","98","0",7.7,22,"nm1849294","Ari Maniel Cruz","1978",NA,"director,producer,writer"
