,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-c_100g,calcium_100g,iron_100g,score
48153,2117.0,42.0,17.0,0.4779067909454061,0.0158269639175257,4.0,2.0,0.0,28.0,4.4,1.73228346456693,0.0005464435146443,0.0436371076923076,0.1558677685950413,0.0066713355048859,E
37099,884.0,13.0,4.8,0.3973799126637554,0.0129405405405405,0.5,0.4,0.4,23.0,2.794,1.1,0.0002584502793296,3.336313617606603e-05,0.3297674418604651,0.0054558823529411,D
407,141.0,0.2,0.1,0.0010793357933579,0.018038038038038,4.8,0.1,4.5,1.7,1.18,0.464566929133858,0.0001606279148936,0.04915,0.1556463414634146,0.003678947368421,A
4171,1516.0,2.9,0.7,0.018440959409594,0.0,65.0,2.0,3.7,14.0,0.032,0.0125984251968504,0.0003219418854928,0.0158807339449541,0.1674518950437317,2.0083379591836734,A
40015,934.0,8.5,4.7,0.0759427828348504,0.0,23.7,2.9,0.8,10.9,1.64,0.645669291338583,0.0002799390774586,0.041484425349087,0.1953488372093023,0.0078530035335689,D
26349,209.0,0.0,0.0,0.8320228734810579,0.0025244299674267,11.7,9.1,0.0,0.6,0.01,0.0039370078740157,0.0002905369127516,0.02,0.0475136986301369,0.0077048951048951,C
46783,1859.0,21.0,13.0,0.3995584988962473,0.0739363636363636,56.6,29.6,1.0,5.9,0.72,0.283464566929134,7.272727272727273e-07,0.0025242248062015,0.0139802955665024,0.001003869047619,E
3896,285.0,0.0,0.0,0.0171725092250922,0.0,15.5,15.5,1.6,0.5,0.01,0.0039370078740157,0.0003620731812311,0.0139570815450643,0.1919628647214854,0.0076371794871794,A
29197,439.0,2.02,0.0,0.2267884322678843,0.0478610989010989,17.82,20.4,2.0,3.9,0.5,0.196850393700787,0.0004618181818181,0.0009189189189189,0.3562499999999999,0.0028751677852348,C
20106,2438.0,39.0,3.1,0.3823529411764705,0.0,51.0,0.4,4.5,6.0,1.3,0.511811023622047,0.0005082968236582,0.08528,0.2411060606060606,0.002370731707317,C
4732,59.0,0.2,0.03,0.0169535519125683,0.0,1.1,0.94,1.1,1.4,0.013,0.0051181102362204,0.0002400740421868,0.0216127906976744,0.172258064516129,1.6429205298013243,A
38388,535.0,4.4,2.8,0.2987179487179487,0.017,0.6,0.5,0.5,21.0,2.1,0.826771653543307,0.0001067175572519,0.0073434011818778,0.1534818181818181,0.0115665236051502,D
1243,1431.0,1.15,0.2,0.0049354243542435,0.0096696696696696,71.55000000000001,1.5,2.5,11.5,0.01,0.0039370078740157,0.0001707310638297,0.0141075268817204,0.0655537190082644,0.0019093841642228,A
51369,2272.0,30.666666666666668,18.0,0.3247058823529412,0.034125,55.333333333333336,51.0,3.4,5.9,0.28,0.110236220472441,0.0003967819767441,0.048938953488372,0.3126783114992722,0.0039151162790697,E
1164,282.0,2.3,0.6,0.0045710332103321,0.0104604604604604,9.2,3.1,0.9,2.0,0.27,0.106299212598425,0.0001697763404255,0.0149285714285714,0.061,0.00092,A
7690,190.0,1.3,0.2,0.0,0.0,6.1,5.5,2.0,1.3,0.78,0.307086614173228,2.494050343249428e-05,0.01791,0.5943971014492753,0.0031171428571428,A
1369,433.0,0.7,0.1,0.0055166051660516,0.0084084084084084,13.3,0.7,6.3,7.7,0.78,0.307086614173228,0.000178925,0.0214814285714285,0.1082479338842975,0.0044589442815249,A
27240,979.0,13.0,2.5,0.1951393852751966,0.0379652706843718,16.0,0.0,0.0,12.0,1.2,0.47244094488189,0.0002011214953271,0.0162627737226277,0.0987551020408163,0.0023617021276595,C
17550,757.0,0.5,0.1,0.0573770491803278,0.0071632432432432,71.5,0.1,0.0,0.1,0.2,0.078740157480315,5.652517985611512e-05,0.0061410071942446,0.1306779661016949,0.0039304347826086,B
16237,192.0,0.3,0.0,0.122704309063893,0.014063492063492,1.4,11.0,0.0,0.6,0.0,0.0,0.0001224516129032,0.0063068181818181,0.1040824742268041,0.0004484429065743,B
41197,887.0,18.875,13.0,0.0,0.0,35.8125,2.5,0.0,0.5,0.5,0.196850393700787,0.0002395219384413,0.0735649819494584,0.3248677248677249,0.0075227272727272,D
11265,887.0,1.44,1.0,0.0,0.0,33.92,6.9,4.2,5.4,1.2,0.47244094488189,0.0009147663551401,0.0266057529610829,0.12,0.0045122238586156,B
13763,654.0,6.5,2.7,0.1305285868392664,0.0003372591006423,18.0,1.6,0.9,5.9,0.77,0.303149606299213,0.0003629986244841,0.015936,0.1075272727272727,0.0028177777777777,B
50889,690.0,0.9,0.1,0.2183288409703504,0.0127894736842105,35.6,32.2,0.0,1.5,3.35000000000001,1.31889763779528,0.000633503649635,0.0827026055705301,0.2392447107438016,0.009924193548387,E
25493,1134.0,3.783333333333333,1.8,0.01131221719457,0.0305953002610966,38.5,6.3,2.4,4.0,1.5,0.590551181102362,0.0002996419098143,0.0491521739130434,0.9568741007194244,0.0079987903225806,C
51332,2265.0,33.0,15.0,0.368235294117647,0.03065625,54.0,5.8,1.9,7.2,1.5,0.590551181102362,0.0004251235465116,0.0524345930232558,0.316448326055313,0.0041947674418604,E
31734,1867.0,18.0,1.6,0.0492688749626977,0.0,62.0,54.0,3.5,7.0,0.03,0.0118110236220472,0.0003144859813084,0.0764825174825174,0.8042622950819672,0.0060693641618497,D
48102,1146.0,17.0,7.4,0.5202822902796271,0.0151007835051546,0.7,1.0,0.0,28.0,5.7,2.24409448818898,0.0005208368200836,0.0523847846153846,0.221198347107438,0.0068706840390879,E
683,265.0,0.6,0.5,0.0023523985239852,0.0152752752752752,12.4,11.2,0.6857142857142857,0.6,0.01,0.0039370078740157,0.0001639634042553,0.0325782051282051,0.1263776978417266,0.006115625,A
48794,1925.0,24.5,12.0,0.0868783068783068,0.0140696336917562,1.35,34.0,2.0,7.2,0.6799999,0.267716496062992,0.0005198113207547,0.0463072289156626,0.2294117647058823,0.0058826311263972,E
31431,716.0,9.8,1.5,0.040226797970755,0.0,0.0,0.0,0.4230769230769231,20.0,3.0,1.18110236220472,0.0004076164383561,0.0913972602739726,0.4930327868852459,0.0085828571428571,D
1387,326.0,6.75,0.1,0.0055996309963099,0.0082282282282282,13.75,0.1,4.7,5.0,0.7,0.275590551181102,0.000165875,0.0217642857142857,0.1143471074380165,0.0048231671554252,A
35105,2611.0,49.35,25.0,0.05,0.0698726430697982,33.1,22.1,7.3,10.2,0.11,0.0433070866141732,0.0004696931582584,0.036966339869281,0.9902702702702704,0.004517316017316,D
22963,500.0,3.4,1.0,1.0,0.0002681704260651,0.0,0.0,1.1,22.0,1.8,0.708661417322835,0.00012,0.033076923076923,0.1301278772378516,0.005256,C
20634,1017.0,21.0,2.5,0.6192170818505338,0.0,9.5,7.2,2.4,4.6,1.778,0.7,0.00012,0.0206274509803921,0.319375,0.0074239130434782,C
49192,2167.0,19.5,15.1,0.0447619047619047,0.0088522673835125,3.15,36.6,0.0,6.4,0.42,0.165354330708661,0.0005133910386965,0.0274415094339622,0.1516745562130177,0.0040004299226139,E
48278,2130.0,28.3375,16.0,0.3740452729693742,0.0176068178694158,1.0,24.0,0.0,5.9,0.62,0.244094488188976,0.0002641669953488,0.022196723076923,0.1724210558139534,0.0053971621621621,E
33452,1072.0,20.0,14.0,0.1,0.0310492887859741,0.5,0.5,0.0,19.0,1.4,0.551181102362205,0.0004907190082644,0.0434221105527638,0.9752083333333332,0.0058792452830188,D
49357,2394.0,41.1,17.8,0.0273015873015873,0.0066892888888888,38.7,13.6,1.9,11.8,2.3,0.905511811023622,0.0005217922606924,0.0349132075471698,0.176326923076923,0.0032201203783319,E
3583,950.0,10.0,1.1,0.0157287822878228,0.001,26.0,1.5,5.5,5.5,1.00076,0.394,0.0004077498923805,0.0341895551257253,0.1205,0.0023071428571428,A
37050,2222.0,29.0,3.9,0.1834061135371179,0.0148277027027027,59.0,2.5,6.5,8.6,1.69926,0.669,0.0002662793296089,3.492008253094911e-05,0.5903410852713178,0.0073571428571428,D
12742,197.0,4.5,0.3,0.0,0.0007773386034255,2.6,4.2,1.5,1.4,0.83,0.326771653543307,0.0001726519756838,0.0282936507936507,0.12,0.002686193877551,B
2460,60.0,0.0,0.0,0.0105488929889298,0.0001751879699248,2.0,1.3,1.1,1.0,0.03,0.0118110236220472,0.0005318285714285,0.0405915492957746,0.12,0.0042505025125628,A
34956,1024.0,20.0,8.0,0.0,0.0663731392656301,6.0,6.0,1.5,10.0,1.3,0.511811023622047,0.0004834398756046,0.0416895424836601,1.0,0.007,D
47470,1978.0,22.0,6.7,0.3755165289256198,0.0302181818181818,61.0,44.0,0.0,5.4,0.8,0.31496062992126,0.0003949134615384,0.0195053596153846,0.2033375,0.0042320192307692,E
747,293.0,0.6,0.5,0.0026476014760147,0.0146346346346346,14.8,13.7,0.0,0.5,0.0100076,0.00394,0.0001647368510638,0.02873547008547,0.1284496402877697,0.007015625,A
44943,962.0,18.0,12.0,0.1469662921348314,0.1246096256684492,5.0,5.0,0.05,12.0,2.2,0.866141732283465,0.000594298245614,0.0622113289760348,0.26,0.0043661870503597,E
45862,2070.0,24.0,16.0,0.1948832035595105,0.1030958593306863,56.0,4.8,3.2,12.0,1.8,0.708661417322835,0.0002522643818849,0.0347732843137254,0.2213174603174603,0.0023871287128712,E
969,161.0,0.3,0.1,0.0036715867158671,0.0124124124124124,7.0,4.5,1.7,1.4,0.100076,0.0394,0.0001674197446808,0.0154059829059829,0.0601984126984127,0.0016095744680851,A
8593,314.0,2.2,0.4,0.0,0.0,9.5,9.2,1.0,3.7,0.2,0.078740157480315,3.243707093821506e-06,0.0051923076923076,0.12,0.0067408536585365,A
16259,440.0,2.9,1.0,0.11518573551263,0.0194761904761904,15.2,3.1,3.75,4.1,0.87,0.34251968503937,0.0001208193548387,0.0062952908587257,0.1104,0.001166,B
51729,2332.0,34.5,22.1,0.0,0.049690909090909,53.2,52.8,2.16,8.5,0.353,0.138976377952756,0.0001210261627906,0.0149273255813953,0.2759970887918486,0.0011941860465116,E
48627,2347.0,32.5,23.0,0.4428571428571428,0.0162588301075268,32.0,51.0,0.0,6.2,0.2,0.078740157480315,0.0005443186582809,0.0578765060240963,0.3276470588235294,0.0066723989681857,E
11156,586.0,4.5,2.9,0.0,0.0,18.0,2.0,0.5,6.7,0.52,0.204724409448819,0.0005684112149532,0.0171692307692307,0.12,0.0038508394698085,B
44198,1837.0,24.0,14.0,0.2697378277153558,0.0688342245989304,62.8,2.0,0.0,29.0,4.9,1.92913385826772,0.0001707658430232,0.0015010174418604,0.1279964850615114,0.0043651142131979,E
51108,2191.0,31.0,13.8,0.6317647058823529,0.00965625,50.2,38.6,7.0,7.9,0.1016,0.04,0.00053,0.085,0.41,0.0073,E
14210,531.0,6.6000000000000005,0.6,0.2510787486515641,0.0007360813704496,17.46666666666667,0.8,0.0,6.2,0.7,0.275590551181102,0.0001908390646492,0.0208461538461538,0.12,0.0067911111111111,B
29335,1113.0,8.125,8.3,0.121765601217656,0.0480163265306122,0.975,0.1,2.6,17.0,0.0,0.0,0.0005637894736842,0.0109090909090909,0.3163246753246753,0.0006912,C
48359,2020.0,41.6,19.2,0.3067430093209055,0.0187601632302405,1.4,1.3,0.475,27.0,4.4,1.73228346456693,0.000125687888372,0.0083033538461538,0.2161953395348837,0.0029595,E
35754,1247.0,23.0,15.0,0.1351909184726522,0.014482119205298,0.0,0.0,0.7666666666666666,23.3,1.88,0.740157480314961,0.0004098165169315,0.0163934640522875,0.6588592233009709,0.0073867469879518,D
43886,2280.0,24.5,16.0,0.298252427184466,0.0428737864077669,30.3,35.0,4.0,5.6,0.94,0.37007874015748,0.0001344932038834,0.0017708737864077,0.0498117647058823,0.0009383529411764,E
37304,603.0,14.0,10.2,0.9483726150392816,0.0050452702702702,3.8,0.8,0.0,0.6,1.3,0.511811023622047,0.0002256960893854,2.6849381017881708e-05,0.6428571428571429,0.0100452685421994,D
35035,1908.0,28.25,5.8,0.0,0.0682285808799206,48.98333333333333,37.8,5.5,9.0,0.330000000000001,0.12992125984252,0.0004761513476157,0.039185294117647,0.3089090909090909,0.0033961038961038,D
48239,2053.0,23.1,15.7,0.4064500665778962,0.0170515034364261,65.1,40.8,0.0,7.5,0.56,0.220472440944882,0.0003308421209302,0.028886123076923,0.1513445488372093,0.0063351791530944,E
41856,2623.0,1.66,8.4,0.2775229357798165,0.0,51.86,5.2,6.8,24.0,0.63,0.248031496062992,8.847413228552721e-05,0.0271732851985559,0.300986301369863,0.008862831858407,D
45256,1657.0,15.96,9.6,0.1,0.122344866704481,50.8,15.7,0.0,9.4,0.850000000000001,0.334645669291339,0.0004191554467564,0.0561243872549019,0.2341666666666667,0.0048558333333333,E
45283,2050.0,23.5,13.6,0.1,0.1214872376630743,61.1,37.9,4.0,6.5,0.635,0.25,0.0004117197062423,0.055173100490196,0.19056,0.0362111374407582,E
14602,343.0,1.2,0.7,0.3567961165048543,0.0010858315488936,16.1,12.6,0.09,1.7,0.12,0.047244094488189,0.0001271794871794,0.0229391941391941,0.204,0.0023130718954248,B
33917,690.0,10.2,1.9,0.0,0.041970559047304,37.375,0.5,0.0,20.0,3.1,1.22047244094488,0.0005792978576364,0.0708781407035175,0.5926666666666667,0.0031472081218274,D
24319,275.0,1.0,0.2,1.0,0.0010706013363028,1.2,0.6,1.6727272727272726,13.0,2.0,0.78740157480315,0.0001595092838196,0.030907063197026,0.1391084337349397,0.0041137058823529,C
32820,1214.0,30.0,20.0,0.0816771113100567,0.0162057558716506,3.8,3.8,0.0,2.3,0.1,0.0393700787401575,0.0005689335180055,0.0397126436781609,0.9427857142857144,0.0083726790450928,D
4015,59.0,0.2,0.0,0.0177214022140221,0.0,1.1,0.9,1.1,1.4,0.01,0.0039370078740157,0.0003447072750753,0.0129356223175965,0.12,0.0081558974358974,A
26910,939.0,7.9,3.5,0.4310221586847748,0.0224596527068437,25.0,7.4,2.4,12.0,1.51,0.594488188976378,0.00012,0.015578947368421,0.3240547263681592,0.0047135922330097,C
29555,415.0,4.9,2.6,0.3636363636363636,0.0021028037383177,9.4,1.1,1.3818181818181818,3.6,0.75,0.295275590551181,0.0007336140350877,0.0216,0.1548577981651376,0.007,C
10538,130.0,0.3999999999999999,0.0,0.0,0.0069817073170731,4.779999999999999,5.1,0.0,0.2,0.01,0.0039370078740157,8.18375e-05,0.0265,0.0787116104868913,0.0025405017921146,B
4164,466.0,1.3,0.6,0.0184086715867158,0.0001818181818181,1.5,0.0,4.140000000000001,23.2,0.26,0.102362204724409,0.0003229634093844,0.0153027522935779,0.1685131195335276,2.0768788163265306,A
34415,582.0,21.1,2.1,0.0,0.0536668871981475,17.900000000000002,0.8,0.0,22.2,1.98,0.779527559055118,0.0005333524533517,0.0588388888888888,0.33078125,0.0068103448275862,D
51128,1846.0,19.8,12.7,0.608235294117647,0.01153125,51.4,13.4,2.5,12.9,7.366,2.9,0.000562,0.0767586206896551,0.2776428571428572,0.0052,E
21070,1084.0,6.266666666666667,1.5,0.1020166073546855,0.0005911764705882,4.1000000000000005,21.0,1.9,6.5,0.5,0.196850393700787,0.0003270909090909,0.0312922374429223,0.6007407407407408,0.0114289693593314,C
12197,1480.0,0.7,0.2,0.0,0.0105161023947151,78.0,0.4,3.3,7.0,0.0,0.0,0.0001970858662613,0.02,0.12,0.0063621632653061,B
7682,1473.0,1.3,0.3,0.0,0.0,26.25,2.5,3.0,12.8,0.0,0.0,2.5132723112128145e-05,0.0181899999999999,0.5776782608695652,0.0031192207792207,A
11486,603.0,6.6,4.0,0.0,0.0017093311312964,15.0,1.0,0.9,6.3,0.65,0.255905511811024,0.0007480357142857,0.0430592216582064,0.12,0.0058531958762886,B
46153,1263.0,27.6,10.2,0.1301446051167964,0.0938525241066364,1.5,1.5,0.0,12.7,2.04,0.803149606299213,0.000172123623011,0.0245205269607843,0.349908203125,0.0054524844720496,E
9419,319.0,3.6,2.4,0.0,0.0,3.7,3.7,2.8,7.2,0.1,0.0393700787401575,6.545454545454546e-05,0.0119302325581395,0.1629684210526316,0.0021976470588235,A
16931,201.0,0.0,0.0,0.0173934837092731,0.0323356643356643,11.5,11.5,7.98,0.0,0.0,0.0,6.682464454976303e-05,0.0829666666666666,0.1199393939393939,0.0075260964757709,B
3105,460.0,4.3,2.0,0.0135239852398523,0.0006601503759398,7.8,1.1,3.8,8.1,0.8636,0.34,0.0004775053809728,0.01328612716763,0.1215827338129496,0.0060945504087193,A
48653,2200.0,30.0,16.0,0.2714285714285714,0.0159179971326164,56.0,54.0,2.8,6.2,0.16,0.062992125984252,0.000540503144654,0.0560753012048192,0.3123529411764706,0.0065494411006018,E
9458,377.0,1.5333333333333332,1.0,0.0,0.0,0.3999999999999999,13.0,0.0,2.0,0.0125,0.0049212598425196,5.739130434782608e-05,0.0174166666666666,0.1465666666666666,0.0043510204081632,B
8925,883.0,0.3999999999999999,0.5,0.0,0.0,42.0,0.6,3.1,4.9,0.6,0.236220472440945,0.0002645491803278,0.0208771929824561,0.0729411764705882,0.003,A
51633,2350.0,36.0,20.5,0.0141176470588235,0.058875,52.0,49.5,2.6,5.9,0.3048,0.12,0.0001945610465116,0.0239970930232558,0.2857787481804949,0.0019197674418604,E
34732,2029.0,7.125,2.9,0.0,0.0611121402580218,25.200000000000003,5.9,2.0,4.4,1.9,0.748031496062992,0.000504106081548,0.0487901960784313,0.5716528925619835,0.007,D
20482,240.0,1.23,0.09,0.7995255041518387,0.0,8.19,2.84,2.31,1.44,1.7,0.669291338582677,0.000265488372093,0.0189807228915662,0.224375,0.0079746376811594,C
33421,1125.0,20.0,13.5,0.0996120561026559,0.0303212041018855,38.85,3.0,0.0,22.1,1.6002,0.63,0.000480214876033,0.0415917085427135,0.9301044776119404,0.0055283018867924,D
32858,1159.0,8.75,4.0,0.0828111011638317,0.017098246774727,50.5,0.0,6.1,2.5,2.4,0.94488188976378,0.0005470914127423,0.0379655172413793,0.862488038277512,0.0076167108753315,D
51771,2176.0,15.65,21.6,0.0,0.0445363636363636,53.95,28.6,0.0,6.2,0.4,0.15748031496063,8.885465116279071e-05,0.0109593023255813,0.2717176128093159,0.0008767441860465,E
42659,1803.0,27.6,2.1,0.0,0.0164529914529914,20.15,32.0,3.5,10.0,0.44,0.173228346456693,3.903247863247863e-05,0.0,0.1164370967741935,0.0012352136752136,D
5043,1565.0,1.0,0.2,0.0127049180327868,0.0,80.0,5.0,4.0,8.0,0.0,0.0,0.0005084536213468,0.0240906344410876,0.1977777777777777,0.0031041322314049,A
49075,1243.0,25.9,19.0,0.0571428571428571,0.0103860157706093,27.45,0.5,0.0,18.0,1.5,0.590551181102362,0.0005074338085539,0.0268403614457831,0.1341937869822485,0.0045537403267411,E
318,154.0,0.0,0.0,0.0006688191881918,0.0189289289289289,7.0,2.0,4.0,2.0,0.762,0.3,0.0001595523404255,0.0544938034188034,0.157,0.0036006535947712,A
51184,2352.0,36.9,14.2,0.5423529411764706,0.01678125,48.2,44.0,7.3,6.4,0.01,0.0039370078740157,0.000560947368421,0.0863157894736842,0.3260526315789473,0.0052,E
36918,1201.0,25.5,3.2,0.110702875399361,0.0199114864864864,1.4,5.4,0.0,1.0,4.1,1.61417322834646,0.0002873698324022,3.911430536451169e-05,0.375,0.0144412408759124,D
11298,1175.0,4.5,0.5,0.0,0.0,50.0,7.0,2.8,8.0,1.08,0.425196850393701,0.0010196261682242,0.029062605752961,0.12,0.0047124594992636,B
31185,1925.0,14.5,9.0,0.0328857057594747,0.0,74.5,25.0,2.6,6.3,0.3048,0.12,0.0003920906801007,0.056263,0.4814102564102564,0.0043869346733668,D
23278,1141.0,17.0,2.8,1.0,0.0001365914786967,18.0,0.0,1.5,12.0,1.4,0.551181102362205,0.00012,0.0327300613496932,0.2488433734939759,0.003752,C
50374,1803.0,12.9,7.4,0.2631944444444444,0.0103061032863849,74.1,64.4,2.7,2.3,0.04,0.015748031496063,0.0005019343065693,0.0586415094339622,0.2752685512367491,0.0054419294990723,E
8381,460.0,5.533333333333333,0.9,0.0,0.0,18.633333333333333,0.5,0.0,22.0,0.2,0.078740157480315,8.337528604118991e-06,0.0133461538461538,0.12,0.0125579268292682,A
48312,1674.0,25.6,25.0,0.3457949400798935,0.0180909381443298,31.6,0.5,0.0,22.0,1.6,0.62992125984252,0.0002060399627906,0.0163649384615384,0.1907954465116279,0.0043739459459459,E
45121,1896.0,22.8,14.8,0.1176329588014981,0.1266330119115144,56.1,43.7,1.1100000000000003,4.5,0.03,0.0118110236220472,0.0006883728070175,0.0602723311546841,0.750328947368421,0.0097446043165467,E
32990,1700.0,34.0,22.0,0.0867502238137869,0.020198478332782,0.0,0.0,0.0,26.0,0.8,0.31496062992126,0.000471218836565,0.0318965517241379,0.5233301435406699,0.007,D
11216,1041.0,11.0,0.9,0.0,0.0,24.0,4.3,2.8,12.0,1.4,0.551181102362205,0.0007590654205607,0.0227076923076923,0.12,0.0042149042709867,B
7234,154.0,0.8,0.2,0.0,0.0,2.7,2.2,4.3,2.6,0.65,0.255905511811024,3.589702517162471e-05,0.0132340425531914,0.12,0.0032355844155844,A
30399,1243.0,27.1,2.4,0.0094300208892867,0.0,12.0,8.3,1.8,1.6,2.44,0.960629921259842,0.0002114871794871,0.153002915451895,0.2997875,0.0066593964334705,D
39421,468.0,0.1,0.1,0.0373211963589076,0.0068476953907815,24.6,20.6,1.3,1.0,2.5,0.984251968503937,0.0002204873803307,0.0399001969796454,0.8302857142857143,0.0091979797979797,D
42672,1011.0,24.1,5.3,0.0,0.0358974358974358,3.5,3.2,0.0,1.8,1.99898,0.787,4.344358974358974e-05,0.0,0.1428354838709677,0.0011941025641025,D
47478,2059.0,24.8,9.3,0.3783264462809917,0.0297090909090909,39.2,31.0,0.0,8.2,1.2,0.47244094488189,0.0003736057692307,0.0137396826923076,0.1704375,0.0037158653846153,E
6559,218.0,1.9,0.1,0.0,0.0,65.0,10.0,2.3,0.9,0.03,0.0118110236220472,0.0001179700272479,0.0118440748440748,0.1460416666666666,0.0031586206896551,A
9331,687.0,5.5,0.6,0.0,0.0,24.5,0.5,3.0,2.5,0.5,0.196850393700787,0.0001394422310756,0.0030701754385964,0.0868482758620689,0.0041594713656387,A
572,368.0,0.9,0.2,0.001840405904059,0.0163863863863863,11.0,3.7,6.1,5.8,0.53,0.208661417322835,0.0001626219574468,0.0392429487179487,0.1227841726618705,0.0045546875,A
48270,1431.0,26.725,21.0,0.3806924101198402,0.0174929072164948,18.075000000000003,0.5,0.0,17.0,1.6,0.62992125984252,0.000277843944186,0.0235689076923076,0.1680976697674418,0.0056379189189189,E
51568,2125.0,25.0,13.5,0.0905882352941176,0.05278125,65.0,47.5,2.0,4.8,0.5334,0.21,0.0002443502906976,0.0301380813953488,0.2924017467248908,0.0024110465116279,E
25652,422.0,1.3,0.4,0.0180821917808219,0.0259847991313789,1.3,1.0,0.9,20.0,2.4,0.94488188976378,0.00012,0.0193676470588235,0.4346906474820143,0.0071746031746031,C
20513,290.0,3.1,0.8,0.7627520759193357,0.0,1.6,0.0,0.1,8.7,5.3086,2.09,0.0001674418604651,0.0198584337349397,0.24375,0.0078623188405797,C
22699,1792.0,11.0,1.6,1.0,0.0003784461152882,70.0,1.7,3.1,10.0,2.0,0.78740157480315,0.0001416833527357,0.0227439024390243,0.2596392156862745,0.0083497942386831,C
16264,452.0,6.366666666666667,0.6,0.1134769687964338,0.0207063492063492,25.0,2.3,0.0,5.5,0.7,0.275590551181102,0.0001204483870967,0.0064088642659279,0.1144,0.001476,B
5432,1452.0,2.25,0.5,0.0073907103825136,0.0,73.75,0.6,3.6,9.6,0.0175,0.0068897637795275,0.0010808322744599,0.096001953125,0.1184885496183206,0.0042164556962025,A
43349,986.0,10.0,6.7,0.7426900584795322,0.0,32.0,27.0,0.0,3.3,0.11,0.0433070866141732,0.0008,0.0,0.9466795366795367,0.0050494331065759,D
31444,1966.0,29.4,6.2,0.040614741868099,0.0,44.1,35.0,2.75,5.8,0.067,0.0263779527559055,0.0004364657534246,0.0995890410958904,0.4983606557377049,0.0081371428571428,D
50957,2368.0,37.3,17.3,0.2,0.0020526315789473,49.5,41.2,2.2666666666666666,8.6,0.27178,0.107,0.0006508759124087,0.0858796046720575,0.1319564462809917,0.0056672897196261,E
25127,1586.0,1.0,0.2,0.425339366515837,0.0157832898172323,81.3,5.0,3.4,8.2,2.25,0.885826771653543,0.0002559549071618,0.0218146718146718,0.1606779661016949,0.007,C
17384,452.0,5.5,1.0,0.5,0.026,3.5,1.6,1.0,7.6,1.2,0.47244094488189,7.84313725490196e-06,0.012,0.019047619047619,0.0004658227848101,B
29056,523.0,4.0,1.7,0.3340943683409437,0.039927912087912,0.8,0.5,0.5,21.0,1.8,0.708661417322835,0.0003592727272727,0.0021891891891891,0.277,0.0113811320754716,C
29388,405.0,1.4,0.9,0.0814307458143074,0.0099065420560747,18.5,17.0,0.1,2.5,0.11,0.0433070866141732,0.0006047017543859,0.0269696969696969,0.2564415584415584,0.0017088,C
24744,402.0,6.6,1.7,0.8585972850678733,0.0002832898172323,46.0,0.51,0.56,4.43,0.81,0.318897637795276,0.0002102387267904,0.0455756097560975,0.232375,0.0088397260273972,C
40726,891.0,23.3,2.2,0.0488755622188905,0.0,1.3666666666666667,0.0,0.0,20.0,2.85,1.12204724409449,0.0003474787164374,0.0444542253521126,0.3439230769230769,0.0085176470588235,D
40707,1179.0,22.0,14.0,0.0517241379310344,0.0,0.5,0.0,0.0333333333333333,20.5,1.5,0.590551181102362,0.0003491993037423,0.0392452830188679,0.3482325581395348,0.0079757575757575,D
4215,78.0,0.4,0.1,0.0186439114391143,0.0,0.8,0.2,2.0,2.0,0.0508,0.02,0.0003155208781747,0.0195137614678899,0.1607813411078717,1.5775097142857142,A
24271,569.0,0.9,0.1,1.0,0.0011213762811127,26.975,31.0,1.6,0.9,0.05,0.0196850393700787,0.0001537798408488,0.0312639405204461,0.1319642857142857,0.0034756831395348,C
15425,372.0,1.02,0.4,0.4002080237741456,0.0018201284796573,8.5,7.7,2.2,0.8,0.83,0.326771653543307,6.197894736842105e-05,0.0082442105263157,0.12,0.0010705263157894,B
16884,184.0,1.875,0.0,0.0197493734335839,0.0375944055944056,13.4375,10.4,0.0,0.1,0.0,0.0,6.756714060031595e-05,0.0207133757961783,0.0233,0.008695652173913,B
39118,1100.0,21.0,14.0,0.0176202860858257,0.0171703406813627,0.1,0.1,0.0,19.0,1.38,0.543307086614173,0.0001901610095735,0.0303506237688772,0.5387500000000001,0.007,D
5508,1510.0,1.8,0.3,0.0063524590163934,0.0,71.63333333333334,3.2,2.9,11.0,0.01,0.0039370078740157,0.0011926594663278,0.0824941406249999,0.119648854961832,0.0083904109589041,A
20540,381.0,2.9,2.0,0.730723606168446,0.0,13.0,12.0,2.55,3.1,0.1,0.0393700787401575,0.00012,0.0207058823529411,0.260625,0.0077644927536231,C
12202,1075.0,1.4,0.2,0.0,0.0105780346820809,52.5,50.4,11.4,2.8,0.127,0.05,0.0001968617021276,0.02,0.12,0.0063284387755102,B
42875,1172.0,23.8325,2.5,0.0,0.0723512195121951,40.975,0.0,3.4,22.3,2.4,0.94488188976378,9.445853658536584e-05,0.0,0.4261065573770491,0.006099375,D
49804,1778.0,11.0,1.0,0.0956962025316455,0.0012075117370892,71.6,58.1,2.7,7.7,1.7,0.669291338582677,0.0005445519348268,0.055154716981132,0.0966363636363636,0.005461923076923,E
6568,326.0,2.2,0.0,0.0,0.0,16.0,0.0,1.5,2.0,0.21336,0.084,0.0001163147138964,0.0119002079002079,0.1329166666666666,0.0031793103448275,A
6411,464.0,4.2,1.0,0.0,0.0,7.4,1.9,1.6,10.0,1.1,0.433070866141732,0.0001451907356948,0.0109209979209979,0.12,0.0028183908045977,A
